ref_Yaw (deg),ref_Pitch (deg),ref_Roll (deg)
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
-9.000522881027481503e+01,2.499779756040565815e+01,-1.790000000000000000e+02
